loss,accuracy,val_loss,val_accuracy
1.5725793838500977,0.4444444477558136,1.4823400974273682,1.0
1.4035539627075195,0.8333333134651184,1.2646750211715698,0.9375
1.1269810199737549,0.9722222089767456,0.9305789470672607,1.0
